free_text,label_id,is_synthetic,temp_id,quality_score
"Tụi đàn bà lái xe đúng là chúa hề, thấy tụi nó là auto né, không thì lại rước họa vào thân.",2,True,8720,5
"Nguyễn Bá Quang như con bò, tưởng mình hài hước lắm à?",2,True,8721,5
"Nguyễn Bá Quang đúng là đồ ngu, cứ tưởng mình thông minh lắm nhưng hóa ra chỉ là con bò ngu xuẩn.",2,True,8722,5
Anh đánh máy như đbrr! Dám biến chủ tịch thành phố thủ đô thành tên nói láo! Tiên sư thằng đánh máy!,2,True,8723,5
Mày đánh máy giỏi vkl! Biến cái thằng chủ tịch thành phố thành thằng nói láo! Đm cái thằng đánh máy ngu si!,2,True,8724,5
"Xương máu đồng chí mà chúng nó còn trục lợi, thì mạng sống dân đen là cái đinh gì?",2,True,8725,5
"Chúng nó dám trục lợi cả xương máu của đồng đội, thì mạng sống của dân đen chỉ là cỏ rác đối với chúng.",2,True,8726,5
"Fan cứng?? Lồn mẹ thằng thầy, fan cứng cái lồn gì? Yêu thầy dấu bé ba à?",2,True,8727,5
"Tao đéo hiểu cái lũ fan cứng lồn này là cái thứ gì, yêu thầy chắc yêu cả cái đít của nó hả?",2,True,8728,5
Trời đất quỷ thần ơi! Con đĩ này kêu giang hồ đánh cho nó tet mo nó! Thấy nó chửi mà ghê.,2,True,8729,5
"Con đĩ điên này muốn ăn đấm hay gì mà sủa ghê thế, muốn giang hồ xử đẹp nó cho chừa.",2,True,8730,5
Tránh xa nó ra anh em ơi.,2,True,8731,4
"Cẩn thận con mẹ nó, né nó ra đi anh em.",2,True,8732,4
"Bà mẹ nó, con này loài không học, mất dạy, không sợ trời đất, sao cứ phải xin lỗi khóc lóc như cho.",2,True,8733,5
"Đúng là đồ mất dạy, vô học, không biết sợ là gì, cứ làm sai rồi khóc lóc lạy lục là xong à?",2,True,8734,5
"Phim chán như con gián, diễn xuất của Kristen thì thôi rồi, chắc cả đời đóng phim cũng không khá lên được.",2,True,8735,4
"Diễn xuất của Kristen tệ hại, xem mà muốn ói, chắc cả đời làm diễn viên cũng không có cái vai diễn nào ra hồn, chán đời.",2,True,8736,3
"Hiệp Đinh cái loại não ngắn tay nhanh mà đòi nói đạo lý à? Mày nghĩ ai cũng ngu như mày à? Biết mình bệnh mà vẫn cố tỏ ra nguy hiểm, đúng là loại hạ đẳng.",2,True,8737,5
"Loại như Hiệp Đinh thì tốt nhất ngậm mồm vào, nói như tay nhanh hơn não. Mày nghĩ mày khôn hơn người khác à? Biết mình bệnh mà còn lên giọng dạy đời, đúng là đồ hạ cấp.",2,True,8738,5
"Chính quyền công an làm thủ tướng thì luật nào chả có lợi cho tụi nó. Luật sư ở Việt Nam là cái chó gì? Tòa muốn gọi thì gọi, ghét thì đuổi như chó săn. Muốn có ăn thì phải luồn cúi, không nghe lời thì ăn đòn như vụ hai luật sư bị đánh. Ai dám đánh luật sư? Chính là bọn công an đấy!",2,True,8739,5
"Nếu công an lên làm thủ tướng thì luật pháp chỉ có lợi cho tụi nó thôi. Luật sư ở Việt Nam như con ghẻ, muốn mời thì mời, ghét thì xua đuổi như con chó. Muốn sống sót thì phải ngoan ngoãn, còn không thì ăn đủ như vụ hai luật sư bị đánh. Ai là kẻ ra tay? Chính là lũ công an tồi tàn!",2,True,8740,5
"Chắc con corona biến mất rồi nên mới mở mắt ra xem phim dở tệ này, coi mà tức ói máu.",2,True,8741,3
"Phim như cái mả, chắc phải hết dịch bệnh mới dám mở ra xem tiếp cho đỡ tức.",2,True,8742,3
"Ở cái tuổi này rồi mà nói chuyện như thằng không có não, vẫn cố làm trò ngu si để câu view? Đúng là não cá vàng, không hiểu sao lại làm YouTuber được. Bệnh hoạn vãi chưởng, càng chửi càng bệnh nặng hơn đấy.",2,True,8743,5
"Mấy ông già lẩm cẩm rồi mà nói năng như trẻ con, vẫn cố làm trò hề để câu view hả? Não cá vàng không hiểu sao lại làm YouTuber được, đúng là bệnh hoạn nặng rồi.",2,True,8744,5
"Indonesia có tàu điện ngầm rồi, còn Việt Nam thì đợi đến bao giờ mới có, chắc đợi đến kiếp sau.",2,True,8745,4
"Tàu điện ngầm ở Indonesia chạy veo veo rồi, còn ở Việt Nam thì chờ mòn mỏi, chắc phải chờ đến ngày tận thế mới có.",2,True,8746,4
"Thể chế chính trị khác nhau nhé, con chó Trung Quốc liên quan cái đéo gì?",2,True,8747,5
"Quan trọng là thể chế chính trị chứ không phải tư tưởng xã hội, đồ ngu. Cái con chó Trung Quốc đó liên quan cái mẹ gì đến chuyện này?",2,True,8748,5
"Đm, thằng Abe nhìn giống con đĩ điếm vcl.",2,True,8749,5
"Đm thằng Abe trông như con đĩ rẻ tiền, nhìn muốn nôn.",2,True,8750,5
"Chuyện đạo đức công an giao thông không đâu xa: sáng nay đi tiễn bạn nhập ngũ, thấy mấy thằng công an giao thông dẹp đường mà cầm gậy sắt vụt dân, vừa đánh vừa chửi như bố đời. Tao không thể tin nổi.",2,True,8751,5
"Mấy thằng công an giao thông đúng là lũ cầm thú, sáng nay đi tiễn bạn đi lính, thấy chúng nó cầm gậy sắt vụt dân như chỗ không người, vừa chửi vừa mạt sát, đúng là mất dạy.",2,True,8752,5
"Cười ỉa, toàn mấy thằng ở vùng sâu vùng xa chỉ biết thờ Ba Đình. Đéo làm gì được thì ngậm mồm lại đi, đừng có sủa bậy nữa, mấy con chó DLV.",2,True,8753,5
"Lũ ở vùng sâu vùng xa chỉ biết ba hoa chích chòe, không làm được gì thì ngậm cái mồm thối lại đi, đừng có sủa như chó DLV nữa.",2,True,8754,5
Ai giết được con cá lóc đó tui donate 10.000 USD.,2,True,8755,2
"Nếu ai đó hạ gục được con cá lóc đó, tui xin trao thưởng 10.000 USD liền.",2,True,8756,2
Bú cu không thầy.,2,True,8757,5
Mấy thằng bú cu không có thầy dạy thì tốt nhất ngậm mồm lại.,2,True,8758,5
"Đừng tới Bắc Kỳ, em sẽ tiếp tục cuộc sống không bình yên, xem nhiều tập nữa nhé.",2,True,8759,5
"Tới Bắc Kỳ là em lại không yên ổn, phải xem tiếp mới biết chuyện gì xảy ra.",2,True,8760,3
Ăn lắm vào cho béo như lợn.,2,True,8761,5
"Ăn lắm thế, không sợ béo như con lợn à?",2,True,8762,5
"Trời ơi, ông Mười này đánh người chết bằng lời nói của ổng đó. Ôi trời ơi, ông Mười này quảng cáo nhanh quá, chửi không lại ông ta đâu.",2,True,8763,3
"Kinh ngạc chưa, ông Mười này dùng lời nói để hại người đó. Ôi trời ơi, quảng cáo nhanh như sóc, chửi kiểu gì cũng không theo kịp ông ta.",2,True,8764,3
Caiditmemay,2,True,8765,5
"Đi đâu mà chả bị bóc lột, chả còn cái nịt thôi chứ nói gì thiên đường.",2,True,8766,4
"Đ m cái bọn doanh nghiệp làm ăn như cức vậy đó, nước uống còn cho ruồi bay vào mà dám quảng cáo là tốt cho sức khỏe. Khỏe cái đ b gì. Xong rồi còn bày trò đánh bẫy người ta nữa chứ, đúng là bọn khốn nạn.",2,True,8767,5
Đm thầy nhớ thấy lol.,2,True,8768,5
"Đó là sự thật mà éo ai dám nói, chế độ độc tài này mau sập đi cho dân nhờ.",2,True,8769,5
"Cộng sản luôn đúng, sai là mày phản động ngay, súc vật.",2,True,8770,5
"Má ơi, khổ vcl! Từ Việt Nam sang tận Mỹ mà vẫn bị quan lại sách nhiễu, gái gú thì toàn loại 3/ như nhau, quá thất vọng.",2,True,8771,4
Chị ba có cái loz bằng cổ tay!,2,True,8772,5
"Ba giàu ghê ha, sao mà lừa cô hiệu mấy trăm triệu bạc được vậy? Bà ơi, cái nét đẹp của bà đúng là không đụng hàng ai luôn, giống công công hơn ấy. Chắc bà này quên uống thuốc rồi, thần kinh nặng rồi.",2,True,8773,3
"Báo chí Việt Nam như cái đống cứt. Tụi nó có con có cháu, có cha có mẹ mà ăn ở thất đức, nói xạo nói quàng. Lại còn dạy con dạy cháu, cho đi học. Đm, t khinh bỉ cái xã hội này và cái đám báo chí.",2,True,8774,5
"Vấn đề sang đó làm ăn gì được không hay lại ăn bám, làm nail với làm cu li như mấy thằng đu càng thôi. Kêu ca gửi tiền về nước nghe to tát quá, hihi.",2,True,8775,5
Mồ tổ cha mày chứ không có tưởng nhớ. Mày không biết xem tin tức hay sao mà ngu vậy?,2,True,8776,5
Trọng lú,2,True,8777,5
"Nhà lắm tiền thì làm cái gì có ích đi, đừng có giống mấy thằng Hàn Quốc là được.",2,True,8778,4
"Sủa như chó được 3 củ còn đéo đủ ăn, bọn kia đéo làm gì vẫn được đi định cư. Đúng là kiếp con bò.",2,True,8779,5
Bà già này ẻm nhìn ghê muốn lộn ruột.,2,True,8780,5
"Cái đồ già nua, bóng bẩy như quỷ cái, nhìn muốn ói.",2,True,8781,5
"Con lồn này xàm ngôn như chó dại, chỉ có mấy thằng ngu mới tin nó kiếm tiền từ nhà mạng thôi. Đúng là đồ điên thúi.",2,True,8782,5
"Đúng là lũ bò đỏ ngu xuẩn, tự hào vãi lồn khi ông chủ của mình giàu ú ụ.",2,True,8783,5
"Mày nói thế là mày xạo lồn vl ra đấy, đồ khốn nạn.",2,True,8784,5
Thế bà mẹ nó nó ngoại tình với thằng hồ ly tinh thì nó đẻ ra cái con mụ này hả?,2,True,8785,5
Mấy thằng óc chó ngu dốt như mày mà gọi là trí thức à? Đúng là cười ra nước mắt.,2,True,8786,5
"Cả bầy tinh trùng khuyết tật, toàn lũ sâu bọ tham quan từ đời ông cố đến đời cháu chắt.",2,True,8787,5
"Nguyễn Châu Gia Bảo ơi, cho tao vé free tao cũng méo thèm đặt chân tới cái chỗ của bọn điên đó. Đời người ai ngu dốt đến mức như vậy?",2,True,8788,5
Có 5 thằng like chứng tỏ bên cạnh thằng óc lợn này còn có 5 thằng óc cũng như chó vậy.,2,True,8789,4
"Bọn bò đỏ vẫn tin sái cổ rằng: dân chủ hóa là cứu nước, nhưng bọn nó vẫn chưa nhận ra cái sự lố bịch của việc tập trận chống ""khủng bố"" mà lại để kẻ khủng bố cầm cờ.",2,True,8790,5
Thầy ba giống con gà ở chỗ là đều ngu như bò.,2,True,8791,5
"Con này đúng là hết thuốc chữa, cái đầu nó bị chậm tiến vùng miền hay sao ấy.",2,True,8792,5
"Nguyễn Quốc An, cái đồ học trò ăn hại, lừa lọc.",2,True,8793,5
"Sao không gọi điện thoại mà chửi cho sướng cái mồm đi? Lên mạng khoe vàng làm gì? Đéo đẻ được con chim vàng mà cứ giơ ra, bó tay với cái thể loại này.",2,True,8794,4
Mày câm cái mồm đi con chó ghẻ.,2,True,8795,5
"Dù mấy cha nội chửi nó ngu, nhưng thật ra là nó đang chăm lo cho con cháu nhà nó, chỉ là k phải con cháu các bạn thôi. Xong vụ này thì con cháu nó đổi hộ chiếu vèo vèo :))",2,True,8796,3
"Đúng là bọn ""Animal"" ""TAND BT"" ăn tiền nên mới xử như vậy, đcm tụi nó đúng là lũ khốn nạn.",2,True,8797,5
"Có đám đòi huy động vàng với ngoại tệ trong dân, mà tiền đó là từ nước ngoài gửi về chứ có phải tự in ra đâu. Còn đám con cháu của cái hội kia qua nước ngoài chắc cũng ăn bám trợ cấp chính phủ nước sở tại, hoặc ăn tiền từ bố mẹ đi bán đất hút máu mà ra, so với cái nào nhục hơn hả bạn 7?",2,True,8798,3
Cái chương trình sàm lồn quá đi thôi à.,2,True,8799,3
"Gọi là báo chí nhưng thực chất là lũ bồi bút của bọn cướp, chúng nó tiếp tay cho lũ cướp thì có.",2,True,8800,5
"Tao khinh bỉ tụi nó muốn chết, không hiểu gì hết mà còn tự cho mình là thông minh.",2,True,8801,5
Nghĩ đến chỉ muốn lôi con đĩ đó ra đánh cho trận.,2,True,8802,5
"Đm mẹ nó giết dân từ từ hết chuyện này đến chuyện khác, lũ chó quân cướp chứ đéo phải quân yêu nước. Giờ còn rước giặc tàu về rồi mở đường cho tàu qua giết dân ta cho nhanh, đưa Formosa về giết dân ta, bằng chứng cụ thể ai ai cũng thấy.",2,True,8803,5
Ông 2 là gay.,2,True,8804,3
"Huỳnh Chí Tính, con mẹ mày, chổng mông lên!",2,True,8805,5
Em sẽ đến đơm cái lỗ nhị thầy vào đêm Giáng sinh 🙃,2,True,8806,5
"Đúng là đẳng cấp của DLV, bọn chó săn.",2,True,8807,5
Anh Ba tư duy cao như bò vậy đó😂,2,True,8808,4
Đảng chó đẻ.,2,True,8809,5
"Fan thầy lắm đấy, 3 heo à.",2,True,8810,5
"Nếu mấy ông ăn bò viên cá viên mà thấy ngán thì về VN, cứ há mồm ra là dân VN biến cái lỗ mồm ông thành cái bể phốt, chỉ việc nhai thôi, đm. 😁😁😁",2,True,8811,5
"Đm, mấy thằng ăn bò viên cá viên mà ngán thì về Việt Nam mở mồm ra, đảm bảo dân mình sẽ biến cái lỗ mồm của mày thành cái bồn cầu di động, chỉ việc ngồi ị thôi, đm thằng khốn nạn. 😁😁😁",2,True,8812,5
"Đấy là mấy đứa trẻ trâu chính hiệu đấy bạn ạ, thề, đi đâu cũng thấy lũ báo đời báo cái này, ức chế vl 😑",2,True,8813,5
"Đúng rồi, bọn ad đăng bài có tí 'thính' là mấy đứa bò đỏ lại sồn sồn lên. Phải có 'niềm tin sắt đá' vào đường lối của ĐM Tàu khựa, đăng bài kiểu này là mấy con bò hoang mang như chó lạc mẹ ấy :))",2,True,8814,4
"Có cl gì đâu, đang đấu thầu thì thằng nào có 1 củ đô la Mỹ đưa tao thì trúng. Xong, thằng Tàu khựa biết trước nên nó chuẩn bị tiền sẵn luôn rồi :v",2,True,8815,4
Con mụ thần kinh vãi lồn,2,True,8816,5
"Cái lũ không bao che cho nhau được là lôi bệnh tâm thần ra làm lá chắn để chối tội. Tưởng là bệnh hiểm nghèo với dân đen, nhưng là cái phao cứu sinh cho mấy thằng cs.",2,True,8817,5
Thằng nào tên Hau Nguyen thì cút con cặc ra :v,2,True,8818,5
"Thằng nào tên Khanh Pham thì ngu như bò, nghe bọn 3/// dẻo mồm tiêm nhiễm thì ra thành loại này. Có khi mấy đứa 3/// nó tự nhiễm rồi về VN để lây bệnh cho dân, xong đăng bài nói nhà nước vô dụng gây bạo loạn lật đổ.",2,True,8819,5
Bố cáu thằng ăn bám váy đàn bà,2,True,8820,5
"Không biết mấy thằng tham ô, tham nhũng, ăn cướp, bán nước hại dân dạy con cái kiểu gì nhỉ? Sao mà dám thắp hương cho ông bà tổ tiên được?",2,True,8821,5
"Bố đời chức quyền đều mua thì biết cái quái gì mà bảo sao không phát biểu kiểu ""ngu như chó"" thế được. Mang tiếng giám đốc sở xây dựng mà một tí chuyên môn nghiệp vụ thì cũng dần dần hiểu ra bỏ bao nhiêu là ""tiền"" cho cái chức đó rồi đó. Phát cho bé 1 phiếu vì sự ""lú lẫn"" của bé :))",2,True,8822,4
Công an giật tiền = CSGT,2,True,8823,3
"May mắn vl là không dậy được, chứ không thì mất dạy vl ak",2,True,8824,3
Thằng mặt l này đi trên đường chắc đang lên cơn thần kinh,2,True,8825,5
Xấu như chó,2,True,8826,5
"admin thông minh vl, chỉ số tia cực tím cao là do bức xạ mặt trời, nếu mức độ tăng thì do thằng nào xả thải nhà kính, khí CFC nhiều chứ liên quan dew gì đến chính quyền mà chửi??? :v",2,True,8827,3
Tiên sư cha mấy ông trong đó chỉ có vị bộ trưởng bộ văn hóa thể thao và du lịch của Việt Nam và ông trần anh tuấn phó chủ tịch VFF là phó chủ tịch thường trực của liên đoàn bóng đá ĐNA và các quan chức thành viên của liên đoàn trao thưởng chỉ là chụp hình lưu niệm mà cũng nói là quan chức lũ ngu à,2,True,8828,3
Mày chửi thì nhắn mẹ đi :)) xạo lồn,2,True,8829,5
3 pro player phải gánh 1 con gà 1000kg,2,True,8830,3
Thế giáo án đá phò đâu thầy l,2,True,8831,5
Con này hết thuốc chữa rồi,2,True,8832,3
"Công an ở đâu chả thế, không được ăn là nó khác đéo gì giang hồ dưới chỗ tôi. Công an khu vực giờ khác đéo gì giang hồ đi đòi tiền bảo kê hàng tháng ra mặt",2,True,8833,5
"Vâng, cái trang này lại xàm một lần nữa. Mấy ông luật sư gặp nhau đưa ra ý tưởng để VN có thêm tiền đầu tư mà mấy ông đã sồn sồn lên.",2,True,8834,3
"Chỉ cần chặn từ bức tường vt 17, nam bắc phân ranh sẽ trả lời ngay ai cần ai? Để bk không phải nuôi nk như bọn chúng từng láo lếu. Hiện tại nk đang bị ĐÔ HỘ bởi bk, thế mà mn vẫn vui vẻ vì cảm thấy mình không đủ NÍ luận đành câm như hến để nhờ ơn ỉa đái từ bk",2,True,8835,4
Chị kêu cá lóc nhẹ lắm. Chị phải kêu linh cá tra mới hợp với cái miệng hô của nó...kkkk,2,True,8836,4
Bà già chuyển giới đó tên CÔ CÔ nghe muốn ói. Lũ súc vật kia thật tởm lợm.,2,True,8837,5
Mấy con chó già biến thái đó tên CÔ CÔ nghe muốn nôn mửa. Lũ súc vật kia thật ghê tởm.,2,True,8838,5
Địt mẹ mấy thằng cha nội này? Việt Nam lắm giáo sư tiến sĩ vcl mà sao đéo thằng nào hiểu rõ độc chất là cái gì? Toàn bọn ăn tục nói phét lừa lọc thôi.,2,True,8839,5
Mấy thằng cha nội này? Việt Nam nhiều giáo sư tiến sĩ mà đéo thằng lồn nào hiểu rõ độc chất là cái gì? Toàn lũ bú fame ăn nói như shit thôi.,2,True,8840,5
Ở đây ngột ngạt quá thì chở nó qua Vũ Hán cho nó mát mẻ đi.,2,True,8841,5
Nếu ở đây mà bí bách quá thì đưa nó sang Vũ Hán cho thoáng đãng hơn.,2,True,8842,5
Trần Thị Nhung nó là người chứ có phải con c*c đâu mà suốt ngày nghỉ học. HN tuần sau còn phải đi học nữa là chỗ mày. Mơ đi con đĩ.,2,True,8843,5
Trần Thị Nhung nó là người chứ có phải con c*c đâu mà suốt ngày xin nghỉ. HN tuần sau còn phải đến trường thì chỗ mày còn lâu mới được lười.,2,True,8844,5
Không cho bọn tao ăn thì bọn tao cho mày chết. Xã hội chủ nghĩa nó là vậy đó con ạ.,2,True,8845,5
"Nếu không cho bọn tao ăn thì bọn tao sẽ khiến mày phải chết. Xã hội thiên đường XHCN nó thế đấy, hiểu chưa?",2,True,8846,5
Con đĩ Linh nói chuyện ngu như lợn! Có ai đi thăm nó chưa?,2,True,8847,5
Con Linh đó nói chuyện dốt như bò! Đã có ai xuống thăm nó chưa vậy?,2,True,8848,5
Giờ mà không đánh thì chúng nó lại bảo cờ đỏ sao vàng là khủng bố. Cần phải dẹp ngay lũ khủng bố cờ đỏ sao vàng này khỏi VN và cả nhân loại đi.,2,True,8849,5
Giờ mà không tấn công thì chúng nó lại tự xưng cờ đỏ sao vàng là bọn khủng bố. Phải diệt ngay cái lũ khủng bố cờ đỏ này ra khỏi xã hội Việt Nam và cả thế giới này đi.,2,True,8850,5
"Chắc bệnh này mấy người giàu bị nhiều hả? Người nghèo thì lo cày ruộng nuôi bò, lấy đâu tiền mà đi du lịch rồi mắc bệnh.",2,True,8851,3
"Bệnh này chắc mấy người có tiền bị nhiều nè. Người nghèo lo cày ruộng nuôi bò, tiền đâu mà bay nhảy để rồi nhiễm bệnh.",2,True,8852,3
Phải tiêu diệt hết dân tộc Tàu khựa.,2,True,8853,5
Cần phải hủy diệt hết đám Tàu khựa.,2,True,8854,5
"Thằng ad này sợ bố mẹ nó đi tù hay gì mà làm như thế, khổ vãi.",2,True,8855,3
"Thằng ad này chắc sợ bố mẹ nó ra tù lắm nên mới làm vậy, đúng là khổ.",2,True,8856,3
Mấy loại này chỉ có thể cho đứng cột thôi chứ độ đẽo gì.,2,True,8857,4
"Loại này thì chỉ có thể cho dựa cột cho nó chừa, chứ độ đẽo gì.",2,True,8858,4
Ông này ghét Trung cộng mà lại múa quyền có mùi tàu khựa.,2,True,8859,4
Ông này ghét Tàu khựa mà sao lại múa mấy bài quyền có mùi Tàu khựa thế nhỉ?,2,True,8860,4
"Tiếc quá, ông chọn nhầm cái đảng chó chết để theo.",2,True,8861,5
"Ông chọn nhầm cái đảng chó chết để phục vụ rồi, tiếc thật.",2,True,8862,5
"Già rồi còn cố đú đởn lên làm gì nữa, địt cụ.",2,True,8863,5
"Đã già rồi còn cố gắng nhoai lên làm gì nữa, địt mẹ mày.",2,True,8864,5
Đm. Tao là công an thì tao có quyền. Đm ad phản động vãi.,2,True,8865,5
Đm. Tao là CA thì tao có quyền. Đm thằng ad phản động chết tiệt.,2,True,8866,5
"Bố mày đéo lo, kệ mẹ lũ mày hết =))",2,True,8867,4
"Nhận được kiến thức mà còn méo biết ơn, đúng là lũ súc vật. Đề nghị đổi tên cái 'chữ' của cái thằng giáo sư 'đầu buồi' kia cho nó dễ dùng. Lại còn đi tôn thờ mấy thằng mắt xanh mũi lõ làm khổ bao dân tộc. Dân Việt Nam như tao còn chưa có cái rắm của nó để bón cây mà lại đi tôn thờ hơn cả đấng sinh thành.",2,True,8868,5
"Một đảng là do dân bầu ra cho cán bộ, vcl.",2,True,8869,3
"Nếu có ai hay cộng đồng nào giúp diệt trừ hết các chế độ cộng sản còn sót lại trên thế giới, đặc biệt là TQ và VN, thì nên trao giải Nobel Hòa Bình và Nobel Y Học. Giải Nobel Hòa Bình vì đã tiêu diệt được cái chủ nghĩa bạo lực cộng sản.",2,True,8870,5
Liên quan gì đến Mỹ bảo vệ Việt Nam? Câu chuyện đó nên nói là Mỹ bảo vệ bọn 3 que chứ không phải Việt Nam.,2,True,8871,4
"Bọn vô học này mà Bác Hồ sống dậy thì chắc phải xỉu lên xỉu xuống vì tức, cần gì súng với dao. Đúng là bọn ba que ba xạo...",2,True,8872,4
"Chém bớt đi cho xã hội đỡ tốn tiền của nhà nước, cho nó phát triển nhanh!",2,True,8873,5
"Bảo con bò đỏ này ra cùng đám đồng bọn bò đỏ kia report cái app Airvisual là Hà Nội hết ô nhiễm ngay mà, sợ gì 😆",2,True,8874,4
"Phan Mạnh Cường, sao mày lại mong nhà mày chết bớt đi một ngày rồi đi rủa người khác chết vậy, óc chó!",2,True,8875,5
Như cái đéo gì luôn ấy :v Bài này view không cao đâu ~,2,True,8876,2
"Biết thế là tốt rồi. Dẫu sao cũng nhắc nhở anh em là: Đọc đi, cái gì cần nói thì nói. Thằng admin kia nó chả hiểu mẹ gì cả, nó phán người này là chó, người kia là chó. Chắc nó lại hiểu tiếng chó thì có :-?",2,True,8877,4
Mỗi tháng được có 600 bạc tiền lương mà ngu như chó. Đây gọi là con chó và kẻ đi săn.,2,True,8878,4
"Cũng được 16x cái like, một là ngu như admin, hai là like thương hại thôi :v",2,True,8879,3
Đúng má thầy.,2,True,8880,4
Ba cái thứ dơ bẩn :)),2,True,8881,5
"Sao không đóng mẹ cửa khẩu đi cho rồi. Cứ mở cửa cho mấy con virus đi lại như chỗ không người, rồi về VN quậy banh nóc, xong rồi thành cái ổ dịch to đùng.",2,True,8882,5
"Mẹ kiếp, cho tui chém ông ba nhắc xem ổng có chết không mà ba ve cứ lên đây nói chuyện buồn cười dụ dỗ hoài vậy.",2,True,8883,5
Tao tự nhận là thằng mặt dày như heo.,2,True,8884,4
"Thằng Việt chờ đến bao giờ thằng Chung xả nước đầu nguồn thì lại lên báo tung hô nữa đây. Dù gì hai thằng này cũng là anh em tốt, Chung từng coi nhà cho Việt cả ngàn năm rồi còn gì :)",2,True,8885,5
"Trần Thị Ngọc Anh, tui chỉ nói không biết thực hư thế nào thì đừng có cào phím nữa. Còn tui comment cho vui thôi, có động gì đến mồ mả nhà bạn đâu mà bạn dựng lông lên thế?",2,True,8886,4
Nhìn cái ông thầy này cứ như con nghiện ấy.,2,True,8887,5
Con cháu của Bec và Đảng cộng sản muôn đời vinh quang... 🤣🤣🤣,2,True,8888,5
"Chị này giàu thật, còn cái thằng bóng râu đó nó xạo lồn. Chị đừng chửi cha mẹ nó, em thấy thương cha mẹ nó quá, chị chửi nó đi.",2,True,8889,5
Đm mày hồ khang ạ.,2,True,8890,5
Bà đúng là quá hổn láo rồi.,2,True,8891,4
Xạo lồn riết quen rồi bà cô Ba ơi.,2,True,8892,5
"Miệng thì niệm Phật Phật, mà trong lòng thì đỉ, lol đủ thứ. Ôi cái cửa Phật.",2,True,8893,5
Ở Việt Nam tụi nó ăn tiền đền bù ô nhiễm của dân. Ở Việt Nam! Tụi nó ăn tiền để làm ngơ cho Formosa gây ô nhiễm.,2,True,8894,4
"A Ku Lộc, nếu không phải nó thì là ai? Đến giờ vẫn còn bảo không phải do nó. Khai gian dối để qua cửa kiểm soát là tội đồ lớn rồi. Làm gì có chuyện gần như cả khoang hạng thương gia lây bệnh như thế?",2,True,8895,4
"Còn Samsung đòi đem 700 kỹ sư qua mà không muốn cách ly, suy nghĩ óc chó vẫn còn tồn tại ở người Hàn Quốc.",2,True,8896,5
Mày ngu vl.,2,True,8897,5
"Đm cái thằng ngu si đần độn, nói chuyện như cái đống cứt.",2,True,8898,5
Mẹ kiếp cái thằng chó chết này.,2,True,8899,5
Khốn nạn thay cái kiếp người này.,2,True,8900,4
Mấy thằng nhóc ranh như mày thì biết cái đéo gì?,2,True,8901,5
"Lũ lolicon học trò, chỉ tổ làm trò cười cho thiên hạ.",2,True,8902,5
"Thằng chó Hoàng Ngọc Hòa, sủa như cc.",2,True,8903,5
Mẹ cái thằng Hoàng Ngọc Hòa sủa như chó.,2,True,8904,5
Cảm ơn em vì đã dạy dỗ con Linh ngáo đá.,2,True,8905,4
Cảm ơn em đã uốn nắn con Linh hơi khùng khùng của chị ạ.,2,True,8906,4
"Lũ phản động mẹ mày đấy, hại nước hại dân như ôn dịch.",2,True,8907,5
Đến lúc mấy đứa phản quốc mẹ chúng mày dẹp mẹ đi rồi.,2,True,8908,5
"Ăn nói như shit, mặt như con thú.",2,True,8909,5
"Mày ăn nói như cái bãi cứt, mặt mày thì như con vật.",2,True,8910,5
"Page này thành ổ phản động rồi, đm toàn post nhảm.",2,True,8911,4
"Trang này giờ thành cái ổ phản động rồi, đăng toàn shit nhảm lồn.",2,True,8912,5
Giàu nứt vách mẹ nó rồi.,2,True,8913,3
Giàu kinh vãi lồn mẹ ơi.,2,True,8914,3
Đéo ai like thì cho thầy đi ăn cắp luôn.,2,True,8915,4
Không ai thèm like thì thầy đi ăn trộm cho đỡ nhục.,2,True,8916,4
Phắc ộp! DMCA là cái đéo gì?,2,True,8917,3
DMCA cái đéo gì mà bọn mày cứ réo tên suốt ngày vậy?,2,True,8918,3
"Đã đến lúc mấy thằng bảo vệ an ninh khu phố vào cuộc, đéo để lũ lưu manh làm mất mặt đất nước.",2,True,8919,4
"Giờ là lúc mấy anh công an phường vào làm việc, đéo để mấy thằng mất dạy làm ô nhục quốc thể.",2,True,8920,4
"Sao con nhỏ này nó không bị dính corona nhỉ, hay nó bị điên thật?",2,True,8921,3
"Sao con nhỏ này nó không nhiễm corona vậy ta, chắc nó bị khùng mẹ rồi.",2,True,8922,3
"Con Bich Miu thợ có tâm vl, dm thợ của t chán chả muốn nói, còn kêu tóc hỏng phải cắt hết.",2,True,8923,3
"Bà Bich Miu đúng là thợ có tâm vãi, dm thợ của t chán éo thèm nói, còn dám bảo tóc hỏng phải cắt hết à.",2,True,8924,3
Chương trình xàm lồn.,2,True,8925,4
"Tên là ""búa liêm"", đúng là môn phái chuyên đi gây sự.",2,True,8926,4
"Tên gọi này ám chỉ một hội nhóm hay tập hợp những người thích gây hấn, sử dụng lời lẽ thô tục.",2,True,8927,3
Chắc mày với cái đám xộn lào kia cùng một phường rồi ha.,2,True,8928,4
"Mày với cái đám xộn lào đó đúng là một lũ đạo đức giả, giả tạo, không bao giờ khá lên được.",2,True,8929,4
"Nhìn cái cách mày phát biểu như thằng đực rựa, mồm mép như chó, đầu óc thì ngu như bò, bạn bè thì toàn bóng vàng mã dơ, đúng là hết thuốc chữa.",2,True,8930,5
